Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
3869570c-15ab-3200-8742-36d56a1c79da,JEFFREY C. SACKS DMD MS PC,200 BOYLSTON ST,CHESTNUT HILL,MA,02467-2008,42.331876,-71.208402,617-731-8888,0.0,105
afd3cc52-80df-3798-9712-bf81f45ba615,PCP501,93 UNION ST,NEWTON,MA,02459-2241,42.331876,-71.208402,617-964-0030,0.0,158
cb60ed4c-0edb-3595-b0e3-897f1a2b917f,PCP523,275 TURNPIKE ST,CANTON,MA,02021-2353,42.175737,-71.125385,781-821-1626,0.0,79
f0268df7-588d-3e55-bab9-e29862a3be00,PCP532,73 CENTRAL ST,WEST BOYLSTON,MA,01583-1418,42.369417,-71.785036,508-835-2271,0.0,726
be93c595-d708-3faf-9e5e-760f13a4aca4,PCP571,8 GRANITE STATE COURT,BREWSTER,MA,02631-2127,41.747513,-70.066223,508-240-5530,0.0,62
ef3826ec-c50e-343c-aee7-57a3cabefa15,PCP609,175 DERBY ST,HINGHAM,MA,02043-4035,42.224319,-70.880673,781-749-9227,0.0,180
de1376c4-8f27-37ed-85da-6986458442f2,PCP661,28 GREEN ST,NEWBURY,MA,01951-1721,42.770406,-70.872417,978-463-0463,0.0,187
68bce3bf-f2ec-33ca-ad42-63372ff90d8f,ILANA ORELOWITZ O.D. INC,67 W ST,MEDFIELD,MA,02052,42.184599,-71.305307,508-359-2025,0.0,73
cb53b46b-285e-3943-89b7-7c7e28a6a965,PCP693,8 GRANITE STATE CT,BREWSTER,MA,02631-2127,41.747513,-70.066223,508-255-3160,0.0,90
5dfdecd4-708a-3e0d-8742-85cf8ad2d7b4,PCP714,51 WINCHESTER ST,NEWTON,MA,02461-1704,42.331876,-71.208402,617-823-8978,0.0,130
74ca5d2d-64c4-3c28-aceb-3096a2c7c37a,PCP740,33 POND AVE,BROOKLINE,MA,02445-7163,42.323853,-71.142003,617-739-1812,0.0,84
5e956b7f-ea9a-324d-a15d-b23794044d94,PCP749,200 JEFFERSON RD,WILMINGTON,MA,01887-1999,42.564646999999994,-71.164516,978-658-9512,0.0,87
a1faaa8a-237f-32aa-a877-8cd26f1fdc21,PCP762,1051 BEACON ST,BROOKLINE,MA,02446-5622,42.323853,-71.142003,617-730-9595,0.0,65
438286b4-bcc2-3608-9a7c-4a1ec9bdb277,THAYER CHIROPRACTIC CENTER,955 MAIN ST,WINCHESTER,MA,01890-4303,42.452752000000004,-71.144319,781-729-3870,0.0,165
2ec96574-f15a-3b94-9f68-e33a98b9a29d,PCP849,401 BEACON ST,CHESTNUT HILL,MA,02467-1102,42.331876,-71.208402,617-244-3315,0.0,81
7ae92f6b-21d5-3e24-8265-d69bd2b9b4ca,PCP856,43 PENNYWISE PATH,EDGARTOWN,MA,02539-7031,41.37295,-70.482349,508-627-7984,0.0,162
73261f58-9c5a-3dae-833a-92148d5b7072,PCP876,202 BURLINGTON RD,BEDFORD,MA,01730-1407,42.499295000000004,-71.281889,781-271-8811,0.0,111
c71b657c-58b7-33bf-8637-c0e102faf337,PCP895,182 MAIN ST,WATERTOWN,MA,02472-4409,42.369451,-71.177925,617-564-0656,0.0,135
d49e6f3e-feab-38e0-adeb-6d0cc8a92c5e,PCP920,591 N AVE,WAKEFIELD,MA,01880-1648,42.50436,-71.064061,781-224-9884,0.0,51
bc1469ec-a5f4-3102-93c6-8f7a991fb161,PCP928,1842 BEACON ST,BROOKLINE,MA,02445-1900,42.323853,-71.142003,781-690-1317,0.0,122
306fcf64-2582-3906-9311-9cc169d058c5,PCP951,BEACON COUNSELING AND CONSULTATION,BRADFORD,MA,01835-7237,42.782945,-71.087436,978-373-15162,0.0,132
8784f92c-21db-30b9-8492-eb7fcf75ed2e,CHIROPRACTIC HEALTH GROUP  PC,95 WASHINGTON ST,CANTON,MA,02021-4011,42.175737,-71.125385,781-575-0100,0.0,93
14d7a2b8-f5fb-36ca-b396-e40d71edd5a9,PCP1078,20 FEDERAL ST,GREENFIELD,MA,01301-3324,42.614671,-72.597063,413-345-0233,0.0,87
eee23eb7-a476-37b0-9811-d57740145867,PCP1085,102 BRIDGE RD,SALISBURY,MA,01952-2410,42.844794,-70.841499,978-462-3287,0.0,48
71b6fd75-d5ca-3f0a-a81e-1fc098c63ba2,PCP1090,173 MOUNT AUBURN ST,WATERTOWN,MA,02472-4005,42.369451,-71.177925,617-926-8086,0.0,211
390aca0e-45e1-3d47-b615-1aef27abcadf,INDEPENDENT EYE CARE INC,253 BOSTON ST,TOPSFIELD,MA,01983-2215,42.641379,-70.94344,978-887-0068,0.0,36
896d517f-a56a-3770-a32e-15bbd57d36cb,PCP1142,157 COLUMBIA DR,AMHERST,MA,01002-3107,42.363534,-72.50729100000001,413-348-9367,0.0,103
28f61c08-cdd0-3c54-917c-b248f80b7f74,PCP1215,125 HIGH ST,TAUNTON,MA,02780-3529,41.903324,-71.094987,508-823-0304,0.0,28
7d1c9185-6194-3fca-8c56-1e2d5ac7ee71,PCP1221,234 RUSSELL ST,HADLEY,MA,01035-3534,42.356491,-72.568632,413-320-3644,0.0,76
8cc53527-a986-359d-9c23-ad6325458765,PCP1243,194 REAR MAIN ST,AMESBURY,MA,01913-3609,42.851284,-70.955837,978-834-0120,0.0,73
fa7e6ef5-13fc-32eb-94b6-a2a925e59210,PCP1286,900 CUMMINGS CTR,BEVERLY,MA,01915-6184,42.556659,-70.84496,978-921-1335,0.0,73
a18c0b4e-0ef2-3799-97eb-6f72fff79a20,CANTON DALE CHIROPRACTIC  INC.,351 TURNPIKE ST,CANTON,MA,02021-3459,42.175737,-71.125385,781-821-0072,0.0,106
2fc2b347-cb6b-3e5e-9755-c8d08692e526,PCP1309,533 MAIN ST,MELROSE,MA,02176-3858,42.455723,-71.05901899999999,781-526-0992,0.0,116
fc0bcb63-569b-3658-aa03-71cf89aea64e,PCP1336,563 BROADWAY,EVERETT,MA,02149-3749,42.405938,-71.054649,617-389-0013,0.0,380
9395b8cb-702c-3c5d-926e-1c3524fd6560,PCP1401,923 MAIN ST,YARMOUTH PORT,MA,02675-2159,41.706920000000004,-70.221117,508-385-9602,0.0,43
91db5c0f-4652-3dde-bcce-fbc61a63123e,PCP1406,20 SUNHILL LANE,NEWTON CENTRE,MA,02459-2403,42.331876,-71.208402,617-244-1740,0.0,44
c3c871ec-0844-3052-95d2-893c6fb54b65,PCP1435,36 WOBURN ST,READING,MA,01867-2903,42.535183,-71.105423,781-942-2612,0.0,68
dd1f04b3-54cd-3ff0-96e3-a9aec2078301,PCP1444,5 E MAIN ST,MERRIMAC,MA,01860-2005,42.838603000000006,-71.011997,978-346-4450,0.0,865
b0bc9a3f-9875-3126-913f-1e1c1a01eb16,PCP1470,1 BRANCH ST,METHUEN,MA,01844-1923,42.742751,-71.178588,978-984-5748,0.0,219
7e9bc9cf-29f1-3e03-b7e1-b70da9859c2b,PCP1477,52 PEARL ST,SPRINGFIELD,MA,01105-1720,42.115454,-72.539978,413-427-2985,0.0,56
f6b3bda6-02ee-37cc-8c1f-8fa554e5577a,PCP1501,361 MASSACHUSETTS AVE,ARLINGTON,MA,02474-6719,42.418721999999995,-71.163912,781-363-1804,0.0,33
4222a451-49b1-3520-b7d0-df9dc2caa033,PCP1530,48 N PLEASANT ST,AMHERST,MA,01002-1738,42.363534,-72.50729100000001,413-256-6211,0.0,99
e62cfe4c-9a0c-3579-b6a2-6af9f36f0df5,PCP1535,5 WALPOLE ST,NORWOOD,MA,02062-3351,42.187364,-71.195971,781-255-8885,0.0,28
55d1bc6c-bf4e-3cb3-b917-eac93095055b,PCP1549,77 WARREN ST,BRIGHTON,MA,02135-3601,42.33196,-71.020173,617-480-4043,0.0,57
277aea7a-ec5f-3dfc-b430-e5e68f599033,PCP1555,22 MILL ST,ARLINGTON,MA,02476-4744,42.418721999999995,-71.163912,781-643-9266,0.0,89
e718d8af-524f-3e9b-8e7a-3319bbb48604,PCP1583,490 MAIN ST,MELROSE,MA,02176-3841,42.455723,-71.05901899999999,781-665-0897,0.0,65
198b7252-7aa4-378a-85b2-76396dd852f9,PCP1621,120 N MAIN ST,ATTLEBORO,MA,02703-2248,41.931653000000004,-71.294503,470-152-47843,0.0,169
1eba288d-d984-390d-b51f-d4fd7da8b8b6,PCP1638,1180 BEACON ST,BROOKLINE,MA,02446-3806,42.323853,-71.142003,617-277-2600,0.0,212
6ba40db8-d0f5-3e80-a7ef-7f3d96d28720,PCP1669,285 CENTRAL ST,LEOMINSTER,MA,01453-6144,42.520876,-71.770611,978-798-9870,0.0,116
